sentence,label
I start getting itchy feet,Metaphor
He 's as happy as a sandboy now,Simile
It searches for heroes in the knowledge that villains are thick on the ground,Metaphor
give or take a shilling,Metaphor
"You should have seen him, he was away with the fairies",Euphemism
land and property development are where the action is today,Metaphor
We 'll be going hell for leather to get that date at Old Trafford,Metaphor
I 've got no airs and graces. No neither would I,Metaphor
The anti Hunt campaigners believe they have enough to carry the day tomorrow,Metaphor
"As an example close to home, it would be a sanction much more powerful than that of SEC",Metaphor
"Yet the parties continued to keep sitting down together, resuming their dialogue of the deaf",Metaphor
You should bend over backwards to avoid bitter personal rows,Metaphor
it was all done and dusted,Metaphor
Characteristically the skin is dry and hot with no sweat,Literal
we finally shuffle off this mortal coil,Euphemism
"Truly, the gloves are off",Metaphor
the exquisitely torpid lovemaking which takes place right on the button,Metaphor
all ears are made for hearing,Literal
"Of course, she 's so in love with nature and animals you ca n't help but soften to her, then sweat bullets with her.",Metaphor
the weekend golf louts took all the elbow room,Metaphor
have the hots for,Metaphor
"wringing the cash cow dry, as Richard Branson later pointed out",Metaphor
so it 's been around since the year dot,Metaphor
"If you see these biker gangs out on the highway, give them a wide berth",Metaphor
"Britain hit the jackpot on this summer 's Rugby League trip to Papua-New Guinea, Australia",Metaphor
The real trouble in Discain is that it is plain as a pikestaff that the judge is very uncomfortable.,Simile
"put a cleansing milk in the palm of your hand, put over the face, then rinse off with warm water",Literal
Branson would momentarily drop his guard,Metaphor
in this day and age,Metaphor
The mill was quite close to home so in the lunch hour I was able to go home,Literal
"Better to err on the side of caution, do n't you think ?",Metaphor
BPN production supervisor Kjell Rons is a top gun when it comes to practical shooting,Metaphor
it is nothing more than an attempt to build castles in the air,Euphemism
I should think he looked like nothing on earth,Metaphor
Marshall has cut a deal that allows him to remain only until he finds another job,Metaphor
"Oho ! So Barry Brittlebank has a bone to pick with my grammar, eh.",Euphemism
she 's a glutton for punishment,Metaphor
"Mrs Corduroy said with smiling determination, ' he misses the rat race",Euphemism
Could I be the belle of the ball ?,Metaphor
People are fed up to the teeth,Metaphor
they seem to enjoy the easy come easy go existence,Parallelism
He undid the sack put his hand in and pulled out half a loaf. He held it up for the others to see,Literal
he always stood on ceremony,Metaphor
it was one in the eye for the soldiers,Euphemism
Tinu fired a shot in the dark and missed,Literal
she could call it a day and go home gracefully.,Metaphor
"Come here before you catch a cold, you stubborn little minx",Euphemism
he seemed to go round in circles,Metaphor
"on tactics the latter blew, hot and cold.",Metaphor
if she passes the rigorous tests she will then have to go under the knife,Metaphor
it will encourage them to start off on the right foot,Metaphor
you could get it off your chest,Metaphor
"black sheep they are, so they are black sheep",Metaphor
I 'm trying to decide if reducing it to four is a silver lining,Metaphor
so do n't take it to heart,Metaphor
"If it is full steam ahead for next year, I 'd predict that it wo n't be a marathon slog",Metaphor
Horatia leads him a dog 's life,Euphemism
"I can assure you, I hold no brief for these wretched people",Metaphor
He listens to me about as much as he listened to his mother -- in one ear and out the other,Metaphor
go off the boil,Metaphor
They 're topping the bill in the Central Match Live,Metaphor
"because I had to pick Toby up at ten o'clock -- at the crack of dawn, as he put it -- to drive down to the Supersight factory",Metaphor
"SunSoft Inc president Ed Zander, speaking in New Orleans, reportedly issued a call to arms against Microsoft Corp.",Euphemism
Let us take it to heart this time,Metaphor
he scurried back and forth in the corridors of power,Metaphor
"Alternatively, you could get a life and go somewhere better.",Metaphor
Nationwide inquiries have drawn a blank,Metaphor
a different kettle of fish,Metaphor
Things are really hotting up now. What about butterflies in your stomach,Metaphor
"I 'm your friendly village-bobby-type, he thought, not your hard-as-nails CID boy",Simile
Is the empire crumbling ? Will Fergie get the boot ?,Euphemism
Thousands of people stand to win a small fortune,Oxymoron
You threw caution to the wind,Euphemism
I may not be able to answer your question off the top of my head,Metaphor
"However, it was like pulling teeth working on both.",Simile
"Well, they 're a bit of a damp squib",Euphemism
It took off like a scalded cat.,Simile
We 've put the cat among the pigeons,Euphemism
we took her in when she came back from London with her tail between her legs,Metaphor
the régime finds itself between the devil and the deep blue sea,Metaphor
Wale went into these policies with his eyes open,Metaphor
One hundred women reveal their TRUE colours,Metaphor
that 's a name to conjure with in fashion,Metaphor
everything should click into place shortly.,Metaphor
"it had to recoup its investment, come hell or high water, before it could be killed off",Metaphor
They believe MPs could make a killing as they will know the likely outcome before the vote,Metaphor
Oh. I thought we were running out of time.,Metaphor
her approach added fuel to the fire,Euphemism
The label also turns a blind eye to the live tapes released by the band.,Metaphor
a new broom,Metaphor
"Annie, red as a beetroot, wheezing and puffing and taking her pulse every five minutes.",Simile
Did she detect a double-edged sword in that remark ?,Metaphor
"British Rail should go back to the drawing board, look at the line and the station together.",Metaphor
another school of thought had been arising,Metaphor
A long shot with an arrow.,Literal
"Sorry, he says after a pregnant pause.",Personification
It had been one thing to be suddenly full of Dutch courage at the thought,Metaphor
Their argument a few days ago was still hovering at the back of her mind,Metaphor
"And with every living creature that is with you, the birds, the cattle, and every beast of the earth with you, as many as came out of the ark.",Literal
By now Kapuscinski is on his last legs,Euphemism
many borrowers wo n't feel the draught immediately because their monthly repayments are adjusted,Metaphor
skill for primary children of being able to jump through hoops,Metaphor
he put his best foot forward,Metaphor
Do Time and Space have any relevance to our existence or the human future ?,Literal
The kinda hombres who 'd raise hell,Metaphor
"He 's a super rich crime fighter with a trusty butler, some kung-fu skills and a bag of tricks.",Metaphor
"Put a sock in it, grumbled Perdita",Metaphor
it looks set to fall on deaf ears,Metaphor
it had no longer to play second fiddle to the historical parts and the library,Metaphor
Must we jump to conclusion about others ?,Metaphor
it must have fallen like water off a duck 's back,Simile
wo n't you hang up your boots to dry ?,Literal
he was relishing the challenge of a tie balanced on a knife-edge,Metaphor
they had agreed to hedge their bets,Metaphor
I 'm dog-tired after that trek this afternoon,Metaphor
He is now more likely to labour the point if he is unhappy with the state of affairs,Metaphor
