sentence,label
Terry has designed a PVC-covered three foot foam mat with an eight inch deep cut-out for fish to be laid in,Literal
the fact remains that the Irish Government is not as pure as the driven snow as they would like to claim.,Simile
How far should he who pays the piper call the tune ?,Metaphor
Mallachy had stepped into the breach,Metaphor
"Everything moveable was taken out, every nook and cranny probed",Metaphor
then the initial recipient would not have a head start,Metaphor
there 's no doubt that a well-groomed image will win hands down,Metaphor
his alarming capacity to be economical with the truth,Euphemism
We 've all experienced it and most of us would move heaven and earth to avoid it,Metaphor
"As far as I 'm concerned, you can hate each other until hell freezes over",Metaphor
"It was just a storm in a tea cup, she said.",Paradox
There are various clinics and self-help groups to support and encourage those wanting to kick the habit,Metaphor
"Too clever by half, interposed Julia.""Well, too imaginative and too sensitive certainly ''",Euphemism
Once upon a time there was a man who thought he could be a dragon-master,Metaphor
the masher decided that the game was not worth the candle,Metaphor
I 'm quite sure this government would move heaven and earth not to introduce another Lloyds bill,Metaphor
"Where he used to cut them dead, he now helps them on with their coat",Metaphor
A few years later it would be Elizabeth 's brother Samuel who would step into the breach at a time of crisis,Metaphor
"My task was""a piece of cake '', comparatively",Metaphor
the shock­packed sensations that blazed a trail of headlines America will never forget,Metaphor
Many senior politicians regarded the purity movement as beyond the pale,Metaphor
it would be very satisfying to get even with him,Metaphor
she could have me eating out of her hand,Metaphor
"Armed with the Steamatic, there 's no need to get your hands dirty",Literal
"In here, you 'll find an interactive online CV builder to help you put your best foot forward",Metaphor
The wildlife element went by the board to some degree,Metaphor
The full survey will ensure every nook and cranny is inspected,Metaphor
I was expecting a laugh a minute,Metaphor
duke it out with others whose goals are completely different to yours,Metaphor
"neither Starsky nor Hutch are married, they play the field",Metaphor
we 're convinced it wo n't just be a flash in the pan,Metaphor
he would set his face against the racial balkanisation of America,Metaphor
They are always ready to shed crocodile tears for the camera on behalf of victims,Metaphor
"Attractive he might be to some people, but he was out of her league and anyway, she was n't interested",Metaphor
Garda is a charming old village that is very easy on the eye,Metaphor
"Do n't hold your breath, Miguel, because I 'm not going out with you",Euphemism
Jaimie King is on the crest of a wave,Metaphor
I had a meeting with him to talk about music and it was like a streak of lightning went through the room.,Simile
There exists today a tendency for the men to down tools at what they deem justifiable provocation,Euphemism
here 's your chance to get in on the ground floor,Metaphor
they had come in from the cold to trade in their undercover pasts,Metaphor
even if you do hold all the aces,Metaphor
he 's in the limelight and we 'll have everything he can throw at us,Metaphor
That would be penny wise and pound foolish.,Paradox
"Well, you ca n't have it both ways.",Metaphor
Generally it 's not worth the candle to try and dodge the revenue authorities,Metaphor
I know that you will not sit back and rest on your laurels.,Metaphor
in her efforts to dig up dirt against me,Metaphor
the doctor will be persuaded to err on the side of caution,Metaphor
"All the alarms and excursions, however, were over",Metaphor
a midweek reception for the three teams about to lock horns for the supremacy of the Southern Hemisphere,Metaphor
she 's with one eye on her bank account,Metaphor
Not much cop considering that the game requires a hefty one hundred,Euphemism
he had been concerned that the call had come out of the blue,Metaphor
Whether you choose to chance your arm is up to you,Metaphor
NSS got its fingers burnt last week,Metaphor
So he 's thinking this guy felt that he was a day late and a dollar short,Metaphor
Catering to willy-nilly needs does n't wear well in the long run.,Metaphor
"`` Although funny, they were pretty close to the bone,""she added",Euphemism
I almost blew a gasket,Euphemism
"after years of defence budget cuts, where things are being cut to the bone",Metaphor
a person who is to a greater or lesser extent a figure of fun,Euphemism
I 'll make a hash of things if I 'm not careful,Euphemism
"if we are both""too clever by half""Then let us join our clever halves to make a whole",Euphemism
their first objective is to make the cut,Metaphor
"No matter how good of a doctor you are, a good bedside manner will take you far. Write that down.",Metaphor
I had to do something to even up the balance. I could feel it in my bones.,Metaphor
a fifth column was working for them,Metaphor
"Well, take it from me, she knows exactly what 's she doing",Metaphor
"I was on Cloud Nine -- in a state of happiness, contentment, euphoria, joy and utter peace",Metaphor
In this day and age it was laughable !,Metaphor
The party has tried to break the mould before,Metaphor
Legent Corp is aiming to make it big in systems management.,Metaphor
On current evidence we seem to be whistling in the dark,Euphemism
we have gurus a dime a dozen,Metaphor
Leese case had opened a Pandora 's box of possibilities,Euphemism
"There the Gwraggedd hold court, surrounded by beautiful gardens",Metaphor
These are the sort of achievements and skills that you may have under your belt,Metaphor
Let 's draw the line in a rectangular fashion,Literal
It 's no sweat,Metaphor
The heart and soul of a resource collection is not material at all,Metaphor
so far they 'd drawn a blank in that direction.,Metaphor
"It was, of course, by far and away a situation too good to last",Metaphor
they showed their TRUE grit,Metaphor
"He wanted, from his own point of view, as much as he could get of the best of both worlds.",Metaphor
No sweat,Metaphor
"Opposed, he could breathe fire",Metaphor
there could not be a surgeon who was all fingers and thumbs,Euphemism
it will be all to the good,Metaphor
"I can offer him a position, all things being equal, in any of those companies",Metaphor
Cross my heart and hope to die,Metaphor
"now it 's all computerised, with sales going like clockwork, with orders from Germany Holland America and Malta",Simile
I 'd eat shish till the cows come home,Metaphor
My Granny used to be a dab hand at doing this,Metaphor
it begins with a young man effing and blinding in a crescendo of inarticulate fury,Euphemism
the Rover Group was sold for a song,Metaphor
He looked that grand and good and pious that you 'd say he had walked right out of the ark.,Euphemism
"Far from being put out to grass at 50 or younger, here we are in 2002 being asked to work until 70",Euphemism
Go through the motions of searching for the ship,Metaphor
it soon seemed natural for one man to be held first among equals,Metaphor
they will go under the hammer at Sotherbys,Metaphor
it will have you on the edge of your seat,Metaphor
always ready to shed crocodile tears for the camera,Metaphor
He had absolutely set his face against accepting help from Ruby,Metaphor
"Winemakers can choose to wait if they wish, but they ca n't jump the gun",Euphemism
the lady hit her head against a brick wall in the descent,Literal
We all know that we are under the microscope after various events,Metaphor
